ModelFamily	ModelSize	ModelSeed	ModelStep	CorrelatingVariable	PearsonR	SpearmanRho
pythia	410m	seed2	32000	OpenWebText_3gram	0.7738691734502631	0.7835942984914723
pythia	410m	seed2	32000	OpenWebText_2gram	0.7106504656716164	0.714201915665318
pythia	410m	seed2	32000	OpenWebText_1gram	0.5491191581520786	0.5529530116504539
pythia	31m	seed5	64	Pile_5gram	0.4124979223630553	0.41280343857706014
pythia	31m	seed5	64	Pile_4gram	0.4515706778629869	0.46328847761663755
pythia	31m	seed5	64	Pile_3gram	0.5247047000905348	0.5324749794850242
pythia	31m	seed5	64	Pile_2gram	0.6193349706292508	0.613937002961232
pythia	31m	seed5	64	Pile_1gram	0.7414349160440838	0.7139643251428766
pythia	31m	seed5	64	wcd_cc	0.5601672942506503	0.49602590963747795
pythia	31m	seed5	64	ucd_cc	0.5708093542957108	0.5052567071852487
pythia	31m	seed5	64	wcd_wiki	0.39436907099261514	0.28953234040610704
pythia	31m	seed5	64	ucd_wiki	0.37015886065018866	0.2770995458854189
pythia	31m	seed5	64	OpenWebText_5gram	0.4447256054177509	0.4435964792061413
pythia	31m	seed5	64	OpenWebText_4gram	0.4630563392544591	0.47097061010214564
pythia	31m	seed5	64	OpenWebText_3gram	0.5177502523991728	0.529951091433865
pythia	31m	seed5	64	OpenWebText_2gram	0.6117599091524402	0.6112098881833076
pythia	31m	seed5	64	OpenWebText_1gram	0.7312664585718391	0.7113952378906722
pythia	160m	seed3	4	Pile_5gram	0.055683660982207256	0.06484714162256922
pythia	160m	seed3	4	Pile_4gram	0.05897265682205979	0.06971924439148089
pythia	160m	seed3	4	Pile_3gram	0.06440665969013096	0.07197822522745359
pythia	160m	seed3	4	Pile_2gram	0.06715233041917833	0.06914301799826224
pythia	160m	seed3	4	Pile_1gram	0.06535206640695125	0.07505540581244266
pythia	160m	seed3	4	wcd_cc	0.08558420949067541	0.081117272486018
pythia	160m	seed3	4	ucd_cc	0.07884611480002691	0.07338791142521979
pythia	160m	seed3	4	wcd_wiki	0.10172053224254046	0.09959160426774734
pythia	160m	seed3	4	ucd_wiki	0.09419592891691282	0.09373035906745526
pythia	160m	seed3	4	OpenWebText_5gram	0.05841571262801197	0.06694787976130079
pythia	160m	seed3	4	OpenWebText_4gram	0.05910903049777844	0.0697858715927002
pythia	160m	seed3	4	OpenWebText_3gram	0.06300987755090097	0.07240437210059333
pythia	160m	seed3	4	OpenWebText_2gram	0.06522925576946124	0.06853298960118748
pythia	160m	seed3	4	OpenWebText_1gram	0.06230283178313779	0.0674117017650951
pythia	160m	seed2	64000	Pile_5gram	0.7526504268457181	0.7552502038552404
pythia	160m	seed2	64000	Pile_4gram	0.782020828960319	0.793375865949586
pythia	160m	seed2	64000	Pile_3gram	0.7868838046062326	0.7941079330234176
pythia	160m	seed2	64000	Pile_2gram	0.7232726733442549	0.7285627937008666
pythia	160m	seed2	64000	Pile_1gram	0.5688068673196663	0.574967087714336
pythia	160m	seed2	64000	wcd_cc	0.5205051914729619	0.5318132914066157
pythia	160m	seed2	64000	ucd_cc	0.5120098057507068	0.5244234286569237
pythia	160m	seed2	64000	wcd_wiki	0.44910338519043175	0.4461935160363899
pythia	160m	seed2	64000	ucd_wiki	0.4280821953572139	0.4210147405222867
pythia	160m	seed2	64000	OpenWebText_5gram	0.7528065053067482	0.760063763891102
pythia	160m	seed2	64000	OpenWebText_4gram	0.7679241102724107	0.7809958078150097
pythia	160m	seed2	64000	OpenWebText_3gram	0.7739545055313624	0.7861379167165587
pythia	160m	seed2	64000	OpenWebText_2gram	0.7188491528967408	0.7257190532094274
pythia	160m	seed2	64000	OpenWebText_1gram	0.5653384125643414	0.5719839899125494
pythia	160m	seed2	16	Pile_5gram	0.3641521782003066	0.3589908029695357
pythia	160m	seed2	16	Pile_4gram	0.3989982010874829	0.4036471351231805
pythia	160m	seed2	16	Pile_3gram	0.4664639195820875	0.4634543574679545
pythia	160m	seed2	16	Pile_2gram	0.5483948164075687	0.5237938907778853
pythia	160m	seed2	16	Pile_1gram	0.6550531119914001	0.5882593208590715
pythia	160m	seed2	16	wcd_cc	0.500238146482695	0.40674571234899587
pythia	160m	seed2	16	ucd_cc	0.5152887902707209	0.41996135091693954
pythia	160m	seed2	16	wcd_wiki	0.3681449016677587	0.26532842014241315
pythia	160m	seed2	16	ucd_wiki	0.34780911783100316	0.25783606257547514
pythia	160m	seed2	16	OpenWebText_5gram	0.3898653539593141	0.3810007059507753
pythia	160m	seed2	16	OpenWebText_4gram	0.4060371123428564	0.40731385480015336
pythia	160m	seed2	16	OpenWebText_3gram	0.45649944372078327	0.4597688151591416
pythia	160m	seed2	16	OpenWebText_2gram	0.5389121455105743	0.5211357271016273
pythia	160m	seed2	16	OpenWebText_1gram	0.6442911715305765	0.5885649284491994
pythia	160m	seed1	32	Pile_5gram	0.42177302551796	0.4137987381424555
pythia	160m	seed1	32	Pile_4gram	0.46324157483140416	0.46780720624353533
pythia	160m	seed1	32	Pile_3gram	0.5417264978810764	0.5430011773559353
pythia	160m	seed1	32	Pile_2gram	0.6377801764385053	0.6233652372377824
pythia	160m	seed1	32	Pile_1gram	0.7668309486563664	0.7114745626892008
pythia	160m	seed1	32	wcd_cc	0.572277860246061	0.5066835231465674
pythia	160m	seed1	32	ucd_cc	0.5895060623271504	0.5219503165326251
pythia	160m	seed1	32	wcd_wiki	0.40151090557167984	0.29973343212321224
pythia	160m	seed1	32	ucd_wiki	0.3841284315080754	0.2951507131312449
pythia	160m	seed1	32	OpenWebText_5gram	0.4523322016860072	0.44217780279781127
pythia	160m	seed1	32	OpenWebText_4gram	0.4725412388693082	0.4733171617221125
pythia	160m	seed1	32	OpenWebText_3gram	0.5317802637877785	0.5383111461635761
pythia	160m	seed1	32	OpenWebText_2gram	0.629031532993418	0.6203533590646367
pythia	160m	seed1	32	OpenWebText_1gram	0.7542082808970345	0.7084742800164168
pythia	14m	seed1234	2	Pile_5gram	-0.015832006506723305	-0.012980708029711035
pythia	14m	seed1234	2	Pile_4gram	-0.015031437074690755	-0.012535797231196268
pythia	14m	seed1234	2	Pile_3gram	-0.016636986108371034	-0.01476334867095123
pythia	14m	seed1234	2	Pile_2gram	-0.017862761381503903	-0.017552891329962177
pythia	14m	seed1234	2	Pile_1gram	-0.023381705322002008	-0.02013975857408968
pythia	14m	seed1234	2	wcd_cc	-0.00587109591533769	-0.004277908247388349
pythia	14m	seed1234	2	ucd_cc	-0.007094708188467016	-0.00594854661419611
pythia	14m	seed1234	2	wcd_wiki	-0.009534993414569795	-0.004236313907190498
pythia	14m	seed1234	2	ucd_wiki	-0.012051298067418864	-0.007633543812165055
pythia	14m	seed1234	2	OpenWebText_5gram	-0.016404282804774687	-0.013888410128473172
pythia	14m	seed1234	2	OpenWebText_4gram	-0.01622053739558519	-0.013820250637314634
pythia	14m	seed1234	2	OpenWebText_3gram	-0.014745700081800957	-0.012795327205578137
pythia	14m	seed1234	2	OpenWebText_2gram	-0.016250245675655133	-0.01576405001883741
pythia	14m	seed1234	2	OpenWebText_1gram	-0.021181327181057016	-0.014830701052889804
pythia	31m	seed8	16	Pile_5gram	0.15550439334110697	0.16228086765413272
pythia	31m	seed8	16	Pile_4gram	0.16829439728595963	0.1781933569487961
pythia	31m	seed8	16	Pile_3gram	0.19258758909820853	0.19747682245480683
pythia	31m	seed8	16	Pile_2gram	0.2199772954672705	0.2162666176264159
pythia	31m	seed8	16	Pile_1gram	0.2597642127493235	0.25755017697040355
pythia	31m	seed8	16	wcd_cc	0.19646366012742894	0.17903369299522687
pythia	31m	seed8	16	ucd_cc	0.20129943586311563	0.1836725567035624
pythia	31m	seed8	16	wcd_wiki	0.15308014657158467	0.13476665343427363
pythia	31m	seed8	16	ucd_wiki	0.1479963799040455	0.1341914556117103
pythia	31m	seed8	16	OpenWebText_5gram	0.16883511564509168	0.17314520235555625
pythia	31m	seed8	16	OpenWebText_4gram	0.17254990821435906	0.1804045615035528
pythia	31m	seed8	16	OpenWebText_3gram	0.19072772826821618	0.197758065719366
pythia	31m	seed8	16	OpenWebText_2gram	0.21948245276288153	0.21749443146390565
pythia	31m	seed8	16	OpenWebText_1gram	0.2568025122370959	0.258418494482762
pythia	2_8b	seed1234	512	Pile_5gram	0.6552091553212871	0.6411193969829394
pythia	2_8b	seed1234	512	Pile_4gram	0.7060741630529584	0.7045646972526207
pythia	2_8b	seed1234	512	Pile_3gram	0.7890217330948397	0.7928379332379697
pythia	2_8b	seed1234	512	Pile_2gram	0.8826189889280696	0.8855202200806188
pythia	2_8b	seed1234	512	Pile_1gram	0.8546425360539687	0.8565263091016895
pythia	2_8b	seed1234	512	wcd_cc	0.6880876478908539	0.7022299504807362
pythia	2_8b	seed1234	512	ucd_cc	0.6813205006710945	0.6962187552613966
pythia	2_8b	seed1234	512	wcd_wiki	0.44864123337936884	0.44418646384201554
pythia	2_8b	seed1234	512	ucd_wiki	0.41464985320171865	0.4089203488320954
pythia	2_8b	seed1234	512	OpenWebText_5gram	0.7017933930232733	0.6898281791693108
pythia	2_8b	seed1234	512	OpenWebText_4gram	0.7291898739861228	0.7238587418183112
pythia	2_8b	seed1234	512	OpenWebText_3gram	0.7899310032435936	0.7940074256237669
pythia	2_8b	seed1234	512	OpenWebText_2gram	0.8782915566184715	0.8823471749071645
pythia	2_8b	seed1234	512	OpenWebText_1gram	0.8550578027788787	0.8555584717303325
pythia	1b	seed1234	128000	Pile_5gram	0.747066526553495	0.7525626009925221
pythia	1b	seed1234	128000	Pile_4gram	0.7680888846274594	0.7784409243638846
pythia	1b	seed1234	128000	Pile_3gram	0.7563689957769105	0.7582478030073563
pythia	1b	seed1234	128000	Pile_2gram	0.6715067252176673	0.6699582339765043
pythia	1b	seed1234	128000	Pile_1gram	0.5053637368646257	0.5038809510282154
pythia	1b	seed1234	128000	wcd_cc	0.47526940529360934	0.47775333330676784
pythia	1b	seed1234	128000	ucd_cc	0.4673744151647805	0.4694286646104256
pythia	1b	seed1234	128000	wcd_wiki	0.42338998604767414	0.41634046469881486
pythia	1b	seed1234	128000	ucd_wiki	0.40809249195348474	0.395699828864376
pythia	1b	seed1234	128000	OpenWebText_5gram	0.7349181159777423	0.74421871835279
pythia	1b	seed1234	128000	OpenWebText_4gram	0.746308749523876	0.7595611530440227
pythia	1b	seed1234	128000	OpenWebText_3gram	0.7424146636473543	0.750042907608827
pythia	1b	seed1234	128000	OpenWebText_2gram	0.669465231203649	0.6693856594799927
pythia	1b	seed1234	128000	OpenWebText_1gram	0.5032098683743792	0.5025316636408002
pythia	12b	seed1234	143000	Pile_5gram	0.7295671956197367	0.7380866745774803
pythia	12b	seed1234	143000	Pile_4gram	0.745215764235761	0.7563247574153024
pythia	12b	seed1234	143000	Pile_3gram	0.7249221252831949	0.7254885727021118
pythia	12b	seed1234	143000	Pile_2gram	0.6330752555802622	0.6297160636087673
pythia	12b	seed1234	143000	Pile_1gram	0.4674977124874536	0.46295181793865364
pythia	12b	seed1234	143000	wcd_cc	0.44550339809329376	0.4434926990307931
pythia	12b	seed1234	143000	ucd_cc	0.43905490587336116	0.43600388210290225
pythia	12b	seed1234	143000	wcd_wiki	0.4041394405651643	0.39475084766518276
pythia	12b	seed1234	143000	ucd_wiki	0.39318885534947007	0.3772719771708417
pythia	12b	seed1234	143000	OpenWebText_5gram	0.706382682091756	0.7189039526556501
pythia	12b	seed1234	143000	OpenWebText_4gram	0.7156283072686007	0.7310085156551966
pythia	12b	seed1234	143000	OpenWebText_3gram	0.7079635980910336	0.7156215231881089
pythia	12b	seed1234	143000	OpenWebText_2gram	0.6303535091819695	0.6289820344249173
pythia	12b	seed1234	143000	OpenWebText_1gram	0.4653122698108286	0.4618599479342338
pythia	70m	seed2	8	Pile_5gram	0.04364507837857792	0.04083189988194811
pythia	70m	seed2	8	Pile_4gram	0.04764213106812451	0.04483275489012163
pythia	70m	seed2	8	Pile_3gram	0.054165331268887174	0.0508536042185194
pythia	70m	seed2	8	Pile_2gram	0.06528392549869834	0.05990809765329125
pythia	70m	seed2	8	Pile_1gram	0.09296863286069837	0.07389840452782777
pythia	70m	seed2	8	wcd_cc	0.07405249571368698	0.057744295678647015
pythia	70m	seed2	8	ucd_cc	0.08034080893923792	0.061166269943173895
pythia	70m	seed2	8	wcd_wiki	0.05141971882932712	0.05301304228391831
pythia	70m	seed2	8	ucd_wiki	0.05254586787247076	0.05236742781059786
pythia	70m	seed2	8	OpenWebText_5gram	0.0498830143019806	0.046440515277305375
pythia	70m	seed2	8	OpenWebText_4gram	0.05144274537309331	0.0485392264469931
pythia	70m	seed2	8	OpenWebText_3gram	0.05520561466004787	0.052239448926081615
pythia	70m	seed2	8	OpenWebText_2gram	0.0662878405755925	0.06138969802531833
pythia	70m	seed2	8	OpenWebText_1gram	0.09211740441178524	0.079903137405338
pythia	160m	seed4	4	Pile_5gram	0.09535572530280406	0.10220314352788275
pythia	160m	seed4	4	Pile_4gram	0.10487014608612641	0.11392222725654759
pythia	160m	seed4	4	Pile_3gram	0.12033027308303951	0.12341876748809189
pythia	160m	seed4	4	Pile_2gram	0.13390039716750823	0.12923344013709714
pythia	160m	seed4	4	Pile_1gram	0.1424202093801921	0.13237493697822056
pythia	160m	seed4	4	wcd_cc	0.10074307100625145	0.09091101712895987
pythia	160m	seed4	4	ucd_cc	0.09741032356729114	0.08855668333419267
pythia	160m	seed4	4	wcd_wiki	0.06146030777359961	0.05935958055721701
pythia	160m	seed4	4	ucd_wiki	0.05328076467917684	0.05246851553435598
pythia	160m	seed4	4	OpenWebText_5gram	0.1017432191881239	0.10548068469855326
pythia	160m	seed4	4	OpenWebText_4gram	0.1060835697832012	0.11222471875445486
pythia	160m	seed4	4	OpenWebText_3gram	0.1183065253253894	0.12311443492816213
pythia	160m	seed4	4	OpenWebText_2gram	0.134103248678699	0.1306877374619943
pythia	160m	seed4	4	OpenWebText_1gram	0.1440895544215824	0.14523035650302976
pythia	70m	seed3	143000	Pile_5gram	0.7569724947616402	0.7551216533104268
pythia	70m	seed3	143000	Pile_4gram	0.7932706822036013	0.8029741303916378
pythia	70m	seed3	143000	Pile_3gram	0.8175517681015819	0.826329278557659
pythia	70m	seed3	143000	Pile_2gram	0.7729823978112413	0.7798636168179914
pythia	70m	seed3	143000	Pile_1gram	0.620667737302139	0.6277921268540052
pythia	70m	seed3	143000	wcd_cc	0.5555003335745734	0.5724199058459479
pythia	70m	seed3	143000	ucd_cc	0.5438016801979633	0.5615060669976756
pythia	70m	seed3	143000	wcd_wiki	0.46651184158479364	0.4666930099837432
pythia	70m	seed3	143000	ucd_wiki	0.43747617437079733	0.43401525910183153
pythia	70m	seed3	143000	OpenWebText_5gram	0.7714603104425488	0.7739485042220252
pythia	70m	seed3	143000	OpenWebText_4gram	0.7896979992860831	0.7992778117272817
pythia	70m	seed3	143000	OpenWebText_3gram	0.8076049555859002	0.8201037207783498
pythia	70m	seed3	143000	OpenWebText_2gram	0.7687611119309922	0.7770128303615226
pythia	70m	seed3	143000	OpenWebText_1gram	0.617489762800733	0.625127632729326
pythia	160m	seed6	32	Pile_5gram	0.4159273203035294	0.4089998184777715
pythia	160m	seed6	32	Pile_4gram	0.4578974271964968	0.46376640006737174
pythia	160m	seed6	32	Pile_3gram	0.5362339475143383	0.5394295489931435
pythia	160m	seed6	32	Pile_2gram	0.6324210428654774	0.6214030148761901
pythia	160m	seed6	32	Pile_1gram	0.7615285686507592	0.7104887051544462
pythia	160m	seed6	32	wcd_cc	0.5609058775164512	0.49150740477582744
pythia	160m	seed6	32	ucd_cc	0.5782802028246411	0.5073194501302716
pythia	160m	seed6	32	wcd_wiki	0.3856051622661459	0.2800953154933716
pythia	160m	seed6	32	ucd_wiki	0.3669627058428211	0.27424736911080433
pythia	160m	seed6	32	OpenWebText_5gram	0.44549398732183876	0.4347869511511221
pythia	160m	seed6	32	OpenWebText_4gram	0.46599350416399615	0.466378424624334
pythia	160m	seed6	32	OpenWebText_3gram	0.5254781513890804	0.5327444219713996
pythia	160m	seed6	32	OpenWebText_2gram	0.6228699267980353	0.6171394396712886
pythia	160m	seed6	32	OpenWebText_1gram	0.7488770716580643	0.7086673459371683
pythia	14m	seed6	4	Pile_5gram	0.02100838173742753	0.030783422423809055
pythia	14m	seed6	4	Pile_4gram	0.020031556845058227	0.03018089488818879
pythia	14m	seed6	4	Pile_3gram	0.01892824797292561	0.025082767104522646
pythia	14m	seed6	4	Pile_2gram	0.010083445512314982	0.012752067816094904
pythia	14m	seed6	4	Pile_1gram	-0.005966596682596003	-0.0001000849469873661
pythia	14m	seed6	4	wcd_cc	-0.003066834263217968	-0.010639313467720804
pythia	14m	seed6	4	ucd_cc	-0.008943247133129934	-0.01731898525726114
pythia	14m	seed6	4	wcd_wiki	0.0157985228518359	0.011986997626195246
pythia	14m	seed6	4	ucd_wiki	0.0047268540388657335	0.003952107003747041
pythia	14m	seed6	4	OpenWebText_5gram	0.018295090621878462	0.026865824030977127
pythia	14m	seed6	4	OpenWebText_4gram	0.01738312710487824	0.02721504743524509
pythia	14m	seed6	4	OpenWebText_3gram	0.016263713096733468	0.024430397345543312
pythia	14m	seed6	4	OpenWebText_2gram	0.007511066344707135	0.01125745910738702
pythia	14m	seed6	4	OpenWebText_1gram	-0.008082660520660343	0.000231588627676133
pythia	6_9b	seed1234	1000	Pile_5gram	0.7161841054266638	0.706721033839171
pythia	6_9b	seed1234	1000	Pile_4gram	0.764825510717117	0.7692411461578189
pythia	6_9b	seed1234	1000	Pile_3gram	0.8303145254118012	0.8385253676478888
pythia	6_9b	seed1234	1000	Pile_2gram	0.8618989675130284	0.8677453727801562
pythia	6_9b	seed1234	1000	Pile_1gram	0.7506181046766954	0.7553975084734388
pythia	6_9b	seed1234	1000	wcd_cc	0.6244293291401909	0.6438356538707452
pythia	6_9b	seed1234	1000	ucd_cc	0.6100068269987375	0.6302614086030317
pythia	6_9b	seed1234	1000	wcd_wiki	0.4628853667013534	0.46285162975843763
pythia	6_9b	seed1234	1000	ucd_wiki	0.4235797001616675	0.4218319376086442
pythia	6_9b	seed1234	1000	OpenWebText_5gram	0.7488359606714113	0.7425254109525711
pythia	6_9b	seed1234	1000	OpenWebText_4gram	0.7745833930371361	0.7762325027725574
pythia	6_9b	seed1234	1000	OpenWebText_3gram	0.8212156385326366	0.8313033559869321
pythia	6_9b	seed1234	1000	OpenWebText_2gram	0.8518130005520458	0.8597231419817104
pythia	6_9b	seed1234	1000	OpenWebText_1gram	0.7445330409901061	0.7493143119028235
pythia	31m	seed3	1000	Pile_5gram	0.6922123958113553	0.6793329413573566
pythia	31m	seed3	1000	Pile_4gram	0.7431624194789969	0.7440129880690017
pythia	31m	seed3	1000	Pile_3gram	0.8180904316556936	0.8241153182033581
pythia	31m	seed3	1000	Pile_2gram	0.8802209030930643	0.8857198630785091
pythia	31m	seed3	1000	Pile_1gram	0.7838283635919949	0.790106605120176
pythia	31m	seed3	1000	wcd_cc	0.6548182943036579	0.6725422313235004
pythia	31m	seed3	1000	ucd_cc	0.6432557295615788	0.6618987718535204
pythia	31m	seed3	1000	wcd_wiki	0.47314483098653937	0.4698535757201485
pythia	31m	seed3	1000	ucd_wiki	0.4356925304516237	0.43140134409257175
pythia	31m	seed3	1000	OpenWebText_5gram	0.7292972143371645	0.7198208899694394
pythia	31m	seed3	1000	OpenWebText_4gram	0.7565073461841536	0.7547090257707609
pythia	31m	seed3	1000	OpenWebText_3gram	0.8112910774561132	0.8189365059169355
pythia	31m	seed3	1000	OpenWebText_2gram	0.8708174027237134	0.8780924613519865
pythia	31m	seed3	1000	OpenWebText_1gram	0.7795713885443074	0.785614074214603
pythia	410m	seed5	1000	Pile_5gram	0.7186418504738973	0.70867068536218
pythia	410m	seed5	1000	Pile_4gram	0.7666417506813311	0.7702478500804557
pythia	410m	seed5	1000	Pile_3gram	0.8294729512924057	0.8376327117950777
pythia	410m	seed5	1000	Pile_2gram	0.8582631716464267	0.8651132073854413
pythia	410m	seed5	1000	Pile_1gram	0.760123388287433	0.7685455537357142
pythia	410m	seed5	1000	wcd_cc	0.6362666220361515	0.6564264404072804
pythia	410m	seed5	1000	ucd_cc	0.6241247878736591	0.6454608713904447
pythia	410m	seed5	1000	wcd_wiki	0.4682332551058841	0.4675321535099347
pythia	410m	seed5	1000	ucd_wiki	0.43161745098682364	0.42916944854751665
pythia	410m	seed5	1000	OpenWebText_5gram	0.7487555366807273	0.743299328123238
pythia	410m	seed5	1000	OpenWebText_4gram	0.7741189456733191	0.7765228766495034
pythia	410m	seed5	1000	OpenWebText_3gram	0.8191573347314565	0.8299858411326368
pythia	410m	seed5	1000	OpenWebText_2gram	0.846974108125329	0.8562591794992989
pythia	410m	seed5	1000	OpenWebText_1gram	0.7518809877062748	0.7599264122088678
pythia	410m	seed2	4000	Pile_5gram	0.7618898817459756	0.7605105341978995
pythia	410m	seed2	4000	Pile_4gram	0.7948229788621962	0.8035018528488758
pythia	410m	seed2	4000	Pile_3gram	0.8092735900631941	0.8154005965760176
pythia	410m	seed2	4000	Pile_2gram	0.7549743635946097	0.7596646547600193
pythia	410m	seed2	4000	Pile_1gram	0.6030925154968781	0.6098203460171175
pythia	410m	seed2	4000	wcd_cc	0.5464746331919603	0.5596244028310099
pythia	410m	seed2	4000	ucd_cc	0.5362701741913591	0.5504475589495696
pythia	410m	seed2	4000	wcd_wiki	0.4593342137908725	0.45599916327323
pythia	410m	seed2	4000	ucd_wiki	0.4349922737605668	0.4274366142143386
pythia	410m	seed2	4000	OpenWebText_5gram	0.7700141176063771	0.7724794525399856
pythia	410m	seed2	4000	OpenWebText_4gram	0.7865520476270577	0.7953308732937094
pythia	410m	seed2	4000	OpenWebText_3gram	0.7982350949453756	0.8081173966685982
pythia	410m	seed2	4000	OpenWebText_2gram	0.7508295335575571	0.7568944716591934
pythia	410m	seed2	4000	OpenWebText_1gram	0.599970129180209	0.6067109141598154
pythia	70m	seed5	143000	Pile_5gram	0.7637781325177122	0.7596242745759991
pythia	70m	seed5	143000	Pile_4gram	0.801086580982403	0.808433460073371
pythia	70m	seed5	143000	Pile_3gram	0.8269936234768692	0.8336622078023768
pythia	70m	seed5	143000	Pile_2gram	0.7854161943845263	0.7905572673709661
pythia	70m	seed5	143000	Pile_1gram	0.6356466161393528	0.6429570689107726
pythia	70m	seed5	143000	wcd_cc	0.5729790355583674	0.590321907098081
pythia	70m	seed5	143000	ucd_cc	0.5600683759584603	0.5784352586120994
pythia	70m	seed5	143000	wcd_wiki	0.4732468107346014	0.4731458922677749
pythia	70m	seed5	143000	ucd_wiki	0.44265584295124893	0.43849442763123425
pythia	70m	seed5	143000	OpenWebText_5gram	0.7794529482908262	0.7786935481912945
pythia	70m	seed5	143000	OpenWebText_4gram	0.7985896582493622	0.8049637158795182
pythia	70m	seed5	143000	OpenWebText_3gram	0.8177301986306152	0.8275073573065436
pythia	70m	seed5	143000	OpenWebText_2gram	0.7816652925516375	0.7880160535515406
pythia	70m	seed5	143000	OpenWebText_1gram	0.632539927834677	0.6398503976986114
pythia	1_4b	seed1234	2000	Pile_5gram	0.7637945946841875	0.7596981352739006
pythia	1_4b	seed1234	2000	Pile_4gram	0.8008759003714421	0.8076975508412356
pythia	1_4b	seed1234	2000	Pile_3gram	0.8258684425230082	0.831083027336227
pythia	1_4b	seed1234	2000	Pile_2gram	0.7809660745569885	0.7845175934819696
pythia	1_4b	seed1234	2000	Pile_1gram	0.6275757185095886	0.6327569457232952
pythia	1_4b	seed1234	2000	wcd_cc	0.5576465385644608	0.5727153902333952
pythia	1_4b	seed1234	2000	ucd_cc	0.5457202354788285	0.5615947969063294
pythia	1_4b	seed1234	2000	wcd_wiki	0.46071200879020757	0.4594988650001161
pythia	1_4b	seed1234	2000	ucd_wiki	0.43307348714202965	0.42842881827960355
pythia	1_4b	seed1234	2000	OpenWebText_5gram	0.777386558846941	0.7763913051264865
pythia	1_4b	seed1234	2000	OpenWebText_4gram	0.796294306675551	0.8023447022695088
pythia	1_4b	seed1234	2000	OpenWebText_3gram	0.8152651604356717	0.8238717207838314
pythia	1_4b	seed1234	2000	OpenWebText_2gram	0.777606237733618	0.7821706542890302
pythia	1_4b	seed1234	2000	OpenWebText_1gram	0.6257162540006693	0.6318252839941048
pythia	14m	seed1234	512	Pile_5gram	0.5965263743790089	0.5809847158474191
pythia	14m	seed1234	512	Pile_4gram	0.6469269545215829	0.6428108380041041
pythia	14m	seed1234	512	Pile_3gram	0.7383798333870273	0.7387921547602545
pythia	14m	seed1234	512	Pile_2gram	0.8673474913791751	0.8665004036666523
pythia	14m	seed1234	512	Pile_1gram	0.916911500633453	0.9171252163962029
pythia	14m	seed1234	512	wcd_cc	0.6860253009123968	0.6942216687028656
pythia	14m	seed1234	512	ucd_cc	0.6914600747869791	0.7014533777136681
pythia	14m	seed1234	512	wcd_wiki	0.4007102429188541	0.38807391520482903
pythia	14m	seed1234	512	ucd_wiki	0.3787582521298361	0.3660250400550824
pythia	14m	seed1234	512	OpenWebText_5gram	0.6416536636944193	0.6291351712414478
pythia	14m	seed1234	512	OpenWebText_4gram	0.6690185463087123	0.6623656009261542
pythia	14m	seed1234	512	OpenWebText_3gram	0.7357999287031721	0.7376212990156433
pythia	14m	seed1234	512	OpenWebText_2gram	0.8560527027224879	0.8574824075306825
pythia	14m	seed1234	512	OpenWebText_1gram	0.9056818573675295	0.9043063780219923
pythia	31m	seed9	2	Pile_5gram	0.00894393087835334	0.011996277461333422
pythia	31m	seed9	2	Pile_4gram	0.009232303857941949	0.012137305449913365
pythia	31m	seed9	2	Pile_3gram	0.0129231396720618	0.014075728296110122
pythia	31m	seed9	2	Pile_2gram	0.011958476493161624	0.010229433236875737
pythia	31m	seed9	2	Pile_1gram	0.02248442880430191	0.012990200499916019
pythia	31m	seed9	2	wcd_cc	-0.00928405783379253	-0.01238482437812325
pythia	31m	seed9	2	ucd_cc	-0.005544361333342793	-0.010142243329905369
pythia	31m	seed9	2	wcd_wiki	-0.012693510740190844	-0.009671878108921353
pythia	31m	seed9	2	ucd_wiki	-0.0073767874222881264	-0.006544631429180624
pythia	31m	seed9	2	OpenWebText_5gram	0.011171109658086549	0.011757200063358396
pythia	31m	seed9	2	OpenWebText_4gram	0.01122355523370268	0.012916473915304377
pythia	31m	seed9	2	OpenWebText_3gram	0.013363042943546363	0.014763891198413252
pythia	31m	seed9	2	OpenWebText_2gram	0.01342607667325956	0.012032679362082448
pythia	31m	seed9	2	OpenWebText_1gram	0.022443921933036924	0.019646368128982516
pythia	70m	seed6	1	Pile_5gram	-0.013944777231355133	-0.011928351974974258
pythia	70m	seed6	1	Pile_4gram	-0.014830644180869086	-0.014094346588605354
pythia	70m	seed6	1	Pile_3gram	-0.018825172915992026	-0.020231322432414635
pythia	70m	seed6	1	Pile_2gram	-0.026888277265305363	-0.02949425371697736
pythia	70m	seed6	1	Pile_1gram	-0.03308324665939595	-0.02837425973042244
pythia	70m	seed6	1	wcd_cc	-0.04251314777542016	-0.04062775568830088
pythia	70m	seed6	1	ucd_cc	-0.04286929069456471	-0.03887597504757476
pythia	70m	seed6	1	wcd_wiki	-0.03491109132523478	-0.03893758903921995
pythia	70m	seed6	1	ucd_wiki	-0.035953701579307856	-0.03788716559015418
pythia	70m	seed6	1	OpenWebText_5gram	-0.0181014160455626	-0.01690632112137881
pythia	70m	seed6	1	OpenWebText_4gram	-0.019035906951546135	-0.0181784849008743
pythia	70m	seed6	1	OpenWebText_3gram	-0.0228143757853964	-0.024044921007808768
pythia	70m	seed6	1	OpenWebText_2gram	-0.02957971277804106	-0.03174536120881251
pythia	70m	seed6	1	OpenWebText_1gram	-0.035324655172448274	-0.026718027351974132
pythia	160m	seed4	16	Pile_5gram	0.36714033525820605	0.359664748876413
